type,latency
GET,0.0022020339965820312
GET,0.001600027084350586
GET,0.0015668869018554688
GET,0.001912832260131836
GET,0.002165079116821289
GET,0.0027031898498535156
GET,0.0018737316131591797
GET,0.002379179000854492
GET,0.0020580291748046875
GET,0.0024499893188476562
GET,0.002593994140625
GET,0.002156972885131836
GET,0.002360105514526367
GET,0.002089977264404297
GET,0.003381967544555664
GET,0.0017070770263671875
GET,0.0020139217376708984
GET,0.001986265182495117
GET,0.0018749237060546875
GET,0.0016782283782958984
GET,0.0018129348754882812
GET,0.002285003662109375
GET,0.0018172264099121094
GET,0.0021936893463134766
GET,0.0016870498657226562
GET,0.0015957355499267578
GET,0.0021660327911376953
GET,0.0017998218536376953
GET,0.0017879009246826172
GET,0.0017642974853515625
GET,0.002471923828125
GET,0.0014600753784179688
GET,0.003276824951171875
GET,0.0022721290588378906
GET,0.0019278526306152344
GET,0.0021741390228271484
GET,0.0021588802337646484
GET,0.0028848648071289062
GET,0.002103090286254883
GET,0.0016660690307617188
GET,0.00237274169921875
GET,0.0026061534881591797
GET,0.0026810169219970703
GET,0.0016629695892333984
GET,0.0019278526306152344
GET,0.0019881725311279297
GET,0.002048015594482422
GET,0.0022809505462646484
GET,0.0024399757385253906
GET,0.0019676685333251953
GET,0.0015270709991455078
GET,0.0017528533935546875
GET,0.001981973648071289
GET,0.0019309520721435547
GET,0.002408266067504883
GET,0.0015752315521240234
GET,0.002229928970336914
GET,0.0011601448059082031
GET,0.00279998779296875
GET,0.0019330978393554688
GET,0.0021550655364990234
GET,0.002150297164916992
GET,0.002003908157348633
GET,0.0018968582153320312
GET,0.0016193389892578125
GET,0.0018699169158935547
GET,0.001981973648071289
GET,0.0023040771484375
GET,0.001583099365234375
GET,0.0027458667755126953
GET,0.001981973648071289
GET,0.002424955368041992
GET,0.0017771720886230469
GET,0.0018310546875
GET,0.0024788379669189453
GET,0.0016598701477050781
GET,0.00191497802734375
GET,0.002319812774658203
GET,0.0015091896057128906
GET,0.0016047954559326172
GET,0.0018229484558105469
GET,0.002341747283935547
GET,0.001653909683227539
GET,0.002434253692626953
GET,0.001773834228515625
