type,latency
GET,0.002156972885131836
GET,0.001580953598022461
GET,0.0017960071563720703
GET,0.0026330947875976562
GET,0.0022759437561035156
GET,0.0019829273223876953
GET,0.002549886703491211
GET,0.0015690326690673828
GET,0.002145051956176758
GET,0.0017848014831542969
GET,0.0024766921997070312
GET,0.0019502639770507812
GET,0.0019948482513427734
GET,0.0023238658905029297
GET,0.002160787582397461
GET,0.0016613006591796875
GET,0.0027921199798583984
GET,0.0017709732055664062
GET,0.0019860267639160156
GET,0.0021638870239257812
GET,0.0013349056243896484
GET,0.002843141555786133
GET,0.0014767646789550781
GET,0.002680063247680664
GET,0.002233743667602539
GET,0.0021309852600097656
GET,0.0021660327911376953
GET,0.0018270015716552734
GET,0.0018341541290283203
GET,0.0020651817321777344
GET,0.0023000240325927734
GET,0.0025610923767089844
GET,0.0023899078369140625
GET,0.0024487972259521484
GET,0.0020291805267333984
GET,0.0025539398193359375
GET,0.0020580291748046875
GET,0.0018379688262939453
GET,0.0027141571044921875
GET,0.0016858577728271484
GET,0.002415180206298828
GET,0.0020339488983154297
GET,0.0029859542846679688
GET,0.0022430419921875
GET,0.002559185028076172
GET,0.0022187232971191406
GET,0.002440214157104492
GET,0.0021147727966308594
GET,0.002212047576904297
GET,0.001961946487426758
GET,0.0012657642364501953
GET,0.0022499561309814453
GET,0.0016350746154785156
GET,0.0016717910766601562
GET,0.0021440982818603516
GET,0.002107858657836914
GET,0.0017790794372558594
GET,0.0024569034576416016
GET,0.0028607845306396484
GET,0.0026710033416748047
GET,0.0015957355499267578
GET,0.0014488697052001953
GET,0.0027239322662353516
GET,0.0018203258514404297
GET,0.0016980171203613281
GET,0.0019881725311279297
GET,0.002775907516479492
GET,0.0019221305847167969
GET,0.0018558502197265625
GET,0.0021431446075439453
GET,0.002099752426147461
GET,0.0017771720886230469
GET,0.0017092227935791016
GET,0.0014352798461914062
GET,0.0017671585083007812
GET,0.00257110595703125
GET,0.001674652099609375
GET,0.0024089813232421875
GET,0.0014350414276123047
GET,0.002162933349609375
GET,0.0021300315856933594
GET,0.0018391609191894531
GET,0.0013692378997802734
GET,0.0016629695892333984
GET,0.001898050308227539
GET,0.0021228790283203125
GET,0.0023729801177978516
GET,0.0017709732055664062
GET,0.0017058849334716797
GET,0.002051830291748047
GET,0.002234220504760742
GET,0.002543926239013672
GET,0.002149820327758789
GET,0.0020809173583984375
GET,0.0019598007202148438
GET,0.002090930938720703
GET,0.0020809173583984375
GET,0.0019230842590332031
GET,0.0019249916076660156
