type,latency
GET,0.002401113510131836
GET,0.0033822059631347656
GET,0.002651214599609375
GET,0.0049228668212890625
GET,0.0037713050842285156
GET,0.0023331642150878906
GET,0.0014908313751220703
GET,0.0027048587799072266
GET,0.002794981002807617
GET,0.001970052719116211
GET,0.0017671585083007812
GET,0.005600929260253906
GET,0.003962993621826172
GET,0.0026700496673583984
GET,0.002373218536376953
GET,0.0023949146270751953
GET,0.0021147727966308594
GET,0.002789020538330078
GET,0.0027418136596679688
GET,0.002547025680541992
GET,0.00180816650390625
GET,0.008336782455444336
GET,0.002821207046508789
GET,0.0019960403442382812
GET,0.0019428730010986328
GET,0.0025110244750976562
GET,0.0022971630096435547
GET,0.001936197280883789
GET,0.003345012664794922
GET,0.0024988651275634766
GET,0.001516103744506836
GET,0.0020339488983154297
GET,0.002084016799926758
GET,0.003180980682373047
GET,0.0024111270904541016
GET,0.0028159618377685547
GET,0.002981901168823242
GET,0.0024538040161132812
GET,0.002831697463989258
GET,0.002460956573486328
GET,0.0017070770263671875
GET,0.00394892692565918
GET,0.0036749839782714844
GET,0.001870870590209961
GET,0.001940011978149414
GET,0.002290964126586914
GET,0.0026361942291259766
GET,0.003532886505126953
GET,0.0028548240661621094
GET,0.0030198097229003906
GET,0.0021271705627441406
GET,0.0024209022521972656
GET,0.002343893051147461
GET,0.002804994583129883
GET,0.002190828323364258
GET,0.002971172332763672
GET,0.002913951873779297
GET,0.003268003463745117
GET,0.0030469894409179688
GET,0.0018191337585449219
GET,0.0019559860229492188
GET,0.0024251937866210938
GET,0.0028710365295410156
GET,0.0024139881134033203
GET,0.002819061279296875
GET,0.002474069595336914
GET,0.004762887954711914
GET,0.005848884582519531
GET,0.0024101734161376953
GET,0.0019421577453613281
GET,0.0028312206268310547
GET,0.0054776668548583984
GET,0.002094268798828125
GET,0.004361867904663086
GET,0.0031309127807617188
GET,0.0028841495513916016
GET,0.002500772476196289
GET,0.002554178237915039
GET,0.0025038719177246094
GET,0.0037441253662109375
GET,0.0032548904418945312
GET,0.0043337345123291016
GET,0.002774953842163086
GET,0.003947019577026367
GET,0.0052928924560546875
GET,0.00539398193359375
GET,0.003164052963256836
GET,0.003376007080078125
GET,0.003464937210083008
GET,0.00391077995300293
GET,0.002396106719970703
GET,0.0027971267700195312
GET,0.00417780876159668
GET,0.003568887710571289
GET,0.003114938735961914
GET,0.0025031566619873047
GET,0.003256082534790039
GET,0.0032889842987060547
GET,0.0043718814849853516
GET,0.002846240997314453
GET,0.0022590160369873047
GET,0.0023736953735351562
GET,0.004925727844238281
GET,0.0029709339141845703
GET,0.004073143005371094
GET,0.0021109580993652344
GET,0.0059239864349365234
GET,0.002093076705932617
GET,0.002202749252319336
GET,0.0028209686279296875
GET,0.0017757415771484375
GET,0.0026361942291259766
GET,0.0018558502197265625
GET,0.0027751922607421875
GET,0.002892017364501953
GET,0.0023140907287597656
GET,0.003114938735961914
GET,0.002683877944946289
GET,0.0024297237396240234
GET,0.0023200511932373047
GET,0.0024940967559814453
GET,0.0015909671783447266
GET,0.0022881031036376953
GET,0.0019998550415039062
GET,0.002321004867553711
GET,0.0025582313537597656
GET,0.002380847930908203
GET,0.0024929046630859375
GET,0.0017058849334716797
GET,0.0024099349975585938
GET,0.002849102020263672
GET,0.0028569698333740234
GET,0.0022432804107666016
GET,0.001550912857055664
GET,0.002026081085205078
GET,0.0019757747650146484
GET,0.002312183380126953
GET,0.002062082290649414
GET,0.0024492740631103516
GET,0.00243377685546875
GET,0.0014691352844238281
GET,0.002366781234741211
GET,0.002744913101196289
GET,0.0021963119506835938
GET,0.0018768310546875
GET,0.0032439231872558594
GET,0.002337932586669922
GET,0.0024111270904541016
GET,0.0024690628051757812
GET,0.002251148223876953
GET,0.0032711029052734375
GET,0.00739598274230957
GET,0.0023479461669921875
GET,0.0024061203002929688
GET,0.0028107166290283203
