type,latency
GET,0.07120180130004883
GET,0.005899906158447266
GET,0.004744052886962891
GET,0.004627227783203125
GET,0.003973245620727539
GET,0.003914833068847656
GET,0.003790140151977539
GET,0.0035071372985839844
GET,0.003899812698364258
GET,0.004189968109130859
GET,0.0036170482635498047
GET,0.003293752670288086
GET,0.003520965576171875
GET,0.005697011947631836
GET,0.0024361610412597656
GET,0.004392147064208984
GET,0.0030999183654785156
GET,0.0027010440826416016
GET,0.0040378570556640625
GET,0.004105091094970703
GET,0.003565073013305664
GET,0.0034399032592773438
GET,0.0026199817657470703
GET,0.0032258033752441406
GET,0.002521038055419922
GET,0.003398895263671875
GET,0.0025200843811035156
GET,0.0024521350860595703
GET,0.003082275390625
GET,0.0021920204162597656
GET,0.004209756851196289
GET,0.002730846405029297
GET,0.003648996353149414
GET,0.0037369728088378906
GET,0.00531315803527832
GET,0.004013776779174805
GET,0.00406193733215332
GET,0.003132343292236328
GET,0.0026679039001464844
GET,0.0029833316802978516
GET,0.003979921340942383
GET,0.002334117889404297
GET,0.0024788379669189453
GET,0.002269268035888672
GET,0.004662752151489258
GET,0.003113985061645508
GET,0.00826120376586914
GET,0.006417036056518555
GET,0.0032491683959960938
GET,0.0048220157623291016
GET,0.0052411556243896484
GET,0.0035881996154785156
GET,0.004160642623901367
GET,0.003965139389038086
GET,0.002249002456665039
GET,0.0020570755004882812
GET,0.00374603271484375
GET,0.002338886260986328
GET,0.0034210681915283203
GET,0.005786895751953125
GET,0.004889011383056641
GET,0.003880023956298828
GET,0.0038509368896484375
GET,0.005663156509399414
GET,0.004625797271728516
GET,0.0030269622802734375
GET,0.004701852798461914
GET,0.003335237503051758
GET,0.004293918609619141
GET,0.0030221939086914062
GET,0.0038537979125976562
GET,0.0029692649841308594
GET,0.003565073013305664
GET,0.0054819583892822266
GET,0.006090879440307617
GET,0.0031709671020507812
GET,0.0043680667877197266
GET,0.005965709686279297
GET,0.0036401748657226562
GET,0.008143901824951172
GET,0.004889011383056641
GET,0.0039212703704833984
GET,0.005500078201293945
GET,0.003888845443725586
GET,0.006321907043457031
GET,0.004808902740478516
GET,0.005785226821899414
GET,0.004520893096923828
GET,0.00509190559387207
GET,0.004974842071533203
GET,0.005236148834228516
GET,0.008234977722167969
GET,0.008791208267211914
GET,0.010138988494873047
GET,0.0032570362091064453
GET,0.0023610591888427734
GET,0.004805088043212891
GET,0.0037980079650878906
GET,0.003002166748046875
GET,0.004236698150634766
GET,0.07076001167297363
GET,0.005672931671142578
GET,0.003161907196044922
GET,0.002585172653198242
GET,0.0039386749267578125
GET,0.005000114440917969
GET,0.002833843231201172
GET,0.0030159950256347656
GET,0.0035719871520996094
GET,0.0022499561309814453
GET,0.0029480457305908203
GET,0.003162860870361328
GET,0.004292964935302734
GET,0.003426790237426758
GET,0.0034439563751220703
GET,0.005844831466674805
GET,0.0028412342071533203
GET,0.003918170928955078
GET,0.0035619735717773438
GET,0.002707958221435547
GET,0.003078937530517578
GET,0.004825115203857422
GET,0.004622936248779297
GET,0.003283977508544922
GET,0.0033011436462402344
GET,0.002507925033569336
GET,0.0018360614776611328
GET,0.002518892288208008
GET,0.0024721622467041016
GET,0.0028297901153564453
GET,0.0032372474670410156
GET,0.0028858184814453125
GET,0.003072977066040039
GET,0.003650188446044922
GET,0.0040569305419921875
GET,0.004160881042480469
GET,0.0037500858306884766
GET,0.003573179244995117
GET,0.004738807678222656
GET,0.003549337387084961
GET,0.002754688262939453
GET,0.002993345260620117
GET,0.003197908401489258
GET,0.003972768783569336
GET,0.003019094467163086
GET,0.005398988723754883
GET,0.0032472610473632812
GET,0.008443832397460938
GET,0.006253242492675781
GET,0.0038518905639648438
GET,0.003078937530517578
GET,0.005254983901977539
