type,latency
GET,0.07420086860656738
GET,0.0034368038177490234
GET,0.0031900405883789062
GET,0.0029671192169189453
GET,0.0022809505462646484
GET,0.002397298812866211
GET,0.002332925796508789
GET,0.0032029151916503906
GET,0.0020852088928222656
GET,0.00255584716796875
GET,0.002621889114379883
GET,0.0030989646911621094
GET,0.002707958221435547
GET,0.003313779830932617
GET,0.002173900604248047
GET,0.0034360885620117188
GET,0.0020928382873535156
GET,0.0030388832092285156
GET,0.0027761459350585938
GET,0.002998828887939453
GET,0.003442049026489258
GET,0.0019750595092773438
GET,0.0028688907623291016
GET,0.002254962921142578
GET,0.0023322105407714844
GET,0.0024161338806152344
GET,0.0036170482635498047
GET,0.008898019790649414
GET,0.00507807731628418
GET,0.0026590824127197266
GET,0.0019898414611816406
GET,0.0020341873168945312
GET,0.002691984176635742
GET,0.0027379989624023438
GET,0.003347158432006836
GET,0.001987934112548828
GET,0.0028231143951416016
GET,0.0031890869140625
GET,0.0030450820922851562
GET,0.0018610954284667969
GET,0.002878904342651367
GET,0.0026159286499023438
GET,0.002312898635864258
GET,0.002752065658569336
GET,0.0024580955505371094
GET,0.003615140914916992
GET,0.0021398067474365234
GET,0.0020890235900878906
GET,0.002170085906982422
GET,0.002319812774658203
GET,0.0017931461334228516
GET,0.002758026123046875
GET,0.002271890640258789
GET,0.0020771026611328125
GET,0.0036339759826660156
GET,0.002022981643676758
GET,0.0026710033416748047
GET,0.002540111541748047
GET,0.001934051513671875
GET,0.0020639896392822266
GET,0.0021889209747314453
GET,0.0024831295013427734
GET,0.0026938915252685547
GET,0.002257108688354492
GET,0.002489805221557617
GET,0.002440929412841797
GET,0.0023550987243652344
GET,0.0026979446411132812
GET,0.002674102783203125
GET,0.005673885345458984
GET,0.0031528472900390625
GET,0.002218008041381836
GET,0.0019941329956054688
GET,0.003020048141479492
GET,0.0023720264434814453
GET,0.0029859542846679688
GET,0.0022068023681640625
GET,0.0028138160705566406
GET,0.002218961715698242
GET,0.0018036365509033203
GET,0.0026679039001464844
GET,0.0027740001678466797
GET,0.002209186553955078
GET,0.0022211074829101562
GET,0.0021598339080810547
GET,0.0026199817657470703
GET,0.0017321109771728516
GET,0.0014410018920898438
GET,0.002724170684814453
GET,0.0021338462829589844
GET,0.002210855484008789
GET,0.00249481201171875
GET,0.0025610923767089844
GET,0.002413034439086914
GET,0.0025877952575683594
GET,0.0023031234741210938
GET,0.002588033676147461
GET,0.0025970935821533203
GET,0.0020668506622314453
GET,0.0021278858184814453
GET,0.07546281814575195
GET,0.003634929656982422
GET,0.0033919811248779297
GET,0.003765106201171875
GET,0.002482175827026367
GET,0.002752065658569336
GET,0.002218008041381836
GET,0.002274036407470703
GET,0.002377033233642578
GET,0.0027840137481689453
GET,0.0032188892364501953
GET,0.0036830902099609375
GET,0.002807140350341797
GET,0.0028688907623291016
GET,0.0018231868743896484
GET,0.0034627914428710938
GET,0.002933025360107422
GET,0.0033919811248779297
GET,0.002321958541870117
GET,0.0026209354400634766
GET,0.002579927444458008
GET,0.0022301673889160156
GET,0.0021550655364990234
GET,0.0027298927307128906
GET,0.0029859542846679688
GET,0.00302886962890625
GET,0.008251190185546875
GET,0.005315065383911133
GET,0.002485036849975586
GET,0.002652883529663086
GET,0.002682209014892578
