type,latency
GET,0.0023260116577148438
GET,0.0018308162689208984
GET,0.0024929046630859375
GET,0.002790212631225586
GET,0.0025739669799804688
GET,0.0024271011352539062
GET,0.0022089481353759766
GET,0.0019609928131103516
GET,0.0019450187683105469
GET,0.002353191375732422
GET,0.002403736114501953
GET,0.002452373504638672
GET,0.0019378662109375
GET,0.0025777816772460938
GET,0.0015943050384521484
GET,0.0027637481689453125
GET,0.002496957778930664
GET,0.002321004867553711
GET,0.00179290771484375
GET,0.002192974090576172
GET,0.0026760101318359375
GET,0.00196075439453125
GET,0.0020351409912109375
GET,0.0016460418701171875
GET,0.0021500587463378906
GET,0.0018360614776611328
GET,0.002579927444458008
GET,0.0019071102142333984
GET,0.0033311843872070312
GET,0.0025370121002197266
GET,0.0017962455749511719
GET,0.0019969940185546875
GET,0.0016949176788330078
GET,0.0025680065155029297
GET,0.0023260116577148438
GET,0.0016889572143554688
GET,0.0021202564239501953
GET,0.0020418167114257812
GET,0.0029599666595458984
GET,0.0014281272888183594
GET,0.0014619827270507812
GET,0.0022079944610595703
GET,0.0018851757049560547
GET,0.0018918514251708984
GET,0.002482891082763672
GET,0.0015358924865722656
GET,0.0018391609191894531
GET,0.0019299983978271484
GET,0.001837015151977539
GET,0.0022830963134765625
GET,0.002537965774536133
GET,0.0024819374084472656
GET,0.002073049545288086
GET,0.002900838851928711
GET,0.0020322799682617188
GET,0.0027909278869628906
GET,0.002171039581298828
GET,0.0018780231475830078
GET,0.0019729137420654297
GET,0.0023148059844970703
GET,0.0023729801177978516
GET,0.0022971630096435547
GET,0.0018198490142822266
GET,0.001989126205444336
GET,0.0020020008087158203
GET,0.0025680065155029297
GET,0.002416849136352539
GET,0.001961946487426758
GET,0.0019092559814453125
GET,0.0022029876708984375
GET,0.0014421939849853516
GET,0.002228975296020508
GET,0.0017380714416503906
GET,0.0019919872283935547
GET,0.0019338130950927734
GET,0.0028672218322753906
GET,0.0016829967498779297
GET,0.0022470951080322266
GET,0.0023899078369140625
GET,0.0020182132720947266
GET,0.0018680095672607422
GET,0.002149820327758789
GET,0.002295970916748047
GET,0.002259969711303711
GET,0.002138853073120117
GET,0.002505064010620117
GET,0.0024559497833251953
GET,0.002109050750732422
GET,0.004055976867675781
GET,0.0023849010467529297
GET,0.002608060836791992
GET,0.002524852752685547
GET,0.002149820327758789
GET,0.0023419857025146484
GET,0.0019888877868652344
GET,0.0020151138305664062
GET,0.001664876937866211
GET,0.0019278526306152344
GET,0.002260923385620117
GET,0.0022110939025878906
GET,0.001959085464477539
GET,0.0019989013671875
GET,0.002565145492553711
GET,0.00267791748046875
GET,0.002591848373413086
GET,0.003410816192626953
GET,0.002053976058959961
GET,0.001811981201171875
GET,0.0024030208587646484
GET,0.0019860267639160156
GET,0.0022847652435302734
GET,0.001789093017578125
GET,0.002835988998413086
GET,0.0015630722045898438
GET,0.002704143524169922
GET,0.0018618106842041016
GET,0.001971006393432617
GET,0.0019860267639160156
GET,0.0026030540466308594
GET,0.002148151397705078
GET,0.0017840862274169922
GET,0.002032041549682617
