type,latency
GET,0.004024982452392578
GET,0.0035991668701171875
GET,0.0034999847412109375
GET,0.0032770633697509766
GET,0.003173828125
GET,0.002971172332763672
GET,0.0028350353240966797
GET,0.003371000289916992
GET,0.0029969215393066406
GET,0.002193927764892578
GET,0.002622842788696289
GET,0.0027132034301757812
GET,0.003628969192504883
GET,0.0024847984313964844
GET,0.0020508766174316406
GET,0.002164125442504883
GET,0.003789186477661133
GET,0.0026476383209228516
GET,0.0025641918182373047
GET,0.0024781227111816406
GET,0.0022149085998535156
GET,0.0031232833862304688
GET,0.002354145050048828
GET,0.0051419734954833984
GET,0.0022020339965820312
GET,0.0033979415893554688
GET,0.004467964172363281
GET,0.004089832305908203
GET,0.004824638366699219
GET,0.003900289535522461
GET,0.005892276763916016
GET,0.004278898239135742
GET,0.00577998161315918
GET,0.0040509700775146484
GET,0.003602266311645508
GET,0.002727031707763672
GET,0.0018680095672607422
GET,0.0022058486938476562
GET,0.0027549266815185547
GET,0.002133607864379883
GET,0.0020880699157714844
GET,0.0023708343505859375
GET,0.0019168853759765625
GET,0.002480745315551758
GET,0.002119302749633789
GET,0.0023980140686035156
GET,0.002117156982421875
GET,0.0018157958984375
GET,0.003529071807861328
GET,0.0025250911712646484
GET,0.0023779869079589844
GET,0.0023908615112304688
GET,0.0028977394104003906
GET,0.0015759468078613281
GET,0.003298044204711914
GET,0.002222776412963867
GET,0.0027480125427246094
GET,0.0029878616333007812
GET,0.002370119094848633
GET,0.002074003219604492
GET,0.001811981201171875
GET,0.001965761184692383
GET,0.0032460689544677734
GET,0.0029888153076171875
GET,0.0025730133056640625
GET,0.002725839614868164
GET,0.002758026123046875
GET,0.003036022186279297
GET,0.0018818378448486328
GET,0.0013551712036132812
GET,0.0018770694732666016
GET,0.002012968063354492
GET,0.003256082534790039
GET,0.002112150192260742
GET,0.0018160343170166016
GET,0.002627849578857422
GET,0.0027980804443359375
GET,0.0020647048950195312
GET,0.0014619827270507812
GET,0.002118349075317383
GET,0.0018808841705322266
GET,0.0019659996032714844
GET,0.0023670196533203125
GET,0.0029981136322021484
GET,0.0032219886779785156
GET,0.0017766952514648438
GET,0.0030319690704345703
GET,0.002817869186401367
GET,0.0018200874328613281
GET,0.002740144729614258
GET,0.0020759105682373047
GET,0.002543926239013672
GET,0.002563953399658203
GET,0.0036170482635498047
GET,0.002131223678588867
GET,0.004748821258544922
GET,0.0019981861114501953
GET,0.002298116683959961
GET,0.020095348358154297
GET,0.002971172332763672
GET,0.0035970211029052734
GET,0.0019521713256835938
GET,0.0029976367950439453
GET,0.004114866256713867
GET,0.0029540061950683594
GET,0.003342151641845703
GET,0.0026710033416748047
GET,0.0024509429931640625
GET,0.00400090217590332
GET,0.0026171207427978516
GET,0.0029268264770507812
GET,0.0017380714416503906
GET,0.005301952362060547
GET,0.006376028060913086
GET,0.008547067642211914
GET,0.0026700496673583984
GET,0.0023338794708251953
GET,0.002022981643676758
GET,0.0023300647735595703
GET,0.002680063247680664
GET,0.0021681785583496094
GET,0.0021860599517822266
GET,0.0021622180938720703
GET,0.0028219223022460938
GET,0.0030961036682128906
GET,0.003274202346801758
GET,0.003293275833129883
GET,0.004258871078491211
GET,0.004268169403076172
GET,0.006069183349609375
GET,0.004361867904663086
GET,0.006415843963623047
